,Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
14405,862,23,3,0,38,General Petite,Tops,Knits
14406,1060,38,5,1,1,General Petite,Bottoms,Pants
14407,1078,38,1,0,0,General Petite,Dresses,Dresses
14408,862,50,4,1,18,General Petite,Tops,Knits
14409,1078,31,4,1,3,General Petite,Dresses,Dresses
14410,1078,33,3,0,1,General Petite,Dresses,Dresses
14411,1060,70,5,1,0,General Petite,Bottoms,Pants
14412,1078,43,3,1,0,General Petite,Dresses,Dresses
14413,1078,31,5,1,0,General Petite,Dresses,Dresses
14414,1078,46,5,1,0,General Petite,Dresses,Dresses
14415,1078,36,3,1,0,General Petite,Dresses,Dresses
14416,862,44,5,1,0,General Petite,Tops,Knits
14417,1078,39,5,1,0,General Petite,Dresses,Dresses
14418,1078,56,5,1,4,General Petite,Dresses,Dresses
14419,1078,43,2,0,7,General Petite,Dresses,Dresses
14420,1078,51,5,1,0,General Petite,Dresses,Dresses
14421,1078,36,5,1,0,General Petite,Dresses,Dresses
14422,831,38,5,1,1,General,Tops,Blouses
14423,831,34,5,1,1,General,Tops,Blouses
14424,1078,44,5,1,0,General Petite,Dresses,Dresses
14425,862,43,4,1,17,General Petite,Tops,Knits
14426,862,55,4,1,0,General Petite,Tops,Knits
14427,1060,59,5,1,8,General Petite,Bottoms,Pants
14428,875,40,4,1,0,General,Tops,Knits
14429,1094,57,3,0,6,General,Dresses,Dresses
14430,862,39,5,1,2,General Petite,Tops,Knits
14431,1078,42,4,1,0,General Petite,Dresses,Dresses
14432,713,59,3,1,1,Initmates,Intimate,Lounge
14433,862,50,5,1,0,General Petite,Tops,Knits
14434,1078,46,2,0,15,General Petite,Dresses,Dresses
14435,1060,44,5,1,1,General Petite,Bottoms,Pants
14436,1104,19,5,1,0,General,Dresses,Dresses
14437,1078,30,3,0,0,General Petite,Dresses,Dresses
14438,1060,45,5,1,2,General Petite,Bottoms,Pants
14439,862,44,4,1,0,General Petite,Tops,Knits
14440,1078,54,4,1,3,General Petite,Dresses,Dresses
14441,1078,25,5,1,1,General Petite,Dresses,Dresses
14442,713,49,5,1,0,Initmates,Intimate,Lounge
14443,1078,35,5,1,1,General Petite,Dresses,Dresses
14444,1060,54,4,1,6,General Petite,Bottoms,Pants
14445,850,30,5,1,4,General,Tops,Blouses
14446,1028,46,5,1,6,General,Bottoms,Jeans
14447,378,59,5,1,0,Initmates,Intimate,Swim
14448,1028,65,5,1,2,General,Bottoms,Jeans
14449,1008,24,5,1,0,General Petite,Bottoms,Skirts
14450,378,26,5,1,1,Initmates,Intimate,Swim
14451,863,54,5,1,0,General,Tops,Knits
14452,863,33,5,1,0,General,Tops,Knits
14453,974,29,5,1,11,General Petite,Jackets,Jackets
14454,378,59,5,1,1,Initmates,Intimate,Swim
14455,863,37,4,1,0,General,Tops,Knits
14456,859,46,5,1,1,General Petite,Tops,Knits
14457,1008,23,4,1,1,General Petite,Bottoms,Skirts
14458,378,26,5,1,9,Initmates,Intimate,Swim
14459,1028,41,5,1,0,General,Bottoms,Jeans
14460,863,37,3,0,2,General,Tops,Knits
14461,1028,41,5,1,0,General,Bottoms,Jeans
14462,974,48,5,1,0,General Petite,Jackets,Jackets
14463,835,49,5,1,1,General,Tops,Blouses
14464,863,62,4,1,0,General,Tops,Knits
14465,974,60,4,1,1,General Petite,Jackets,Jackets
14466,378,34,5,1,1,Initmates,Intimate,Swim
14467,1028,49,3,1,7,General,Bottoms,Jeans
14468,1086,37,4,1,2,General,Dresses,Dresses
14469,378,41,5,1,10,Initmates,Intimate,Swim
14470,974,36,4,1,1,General Petite,Jackets,Jackets
14471,378,47,5,1,2,Initmates,Intimate,Swim
14472,850,59,5,1,0,General Petite,Tops,Blouses
14473,480,53,5,1,1,General,Bottoms,Shorts
14474,1080,31,4,1,1,General,Dresses,Dresses
14475,1008,56,5,1,1,General,Bottoms,Skirts
14476,1008,55,5,1,2,General,Bottoms,Skirts
14477,864,42,5,1,0,General Petite,Tops,Knits
14478,909,62,4,1,2,General,Tops,Fine gauge
14479,109,56,5,1,0,Initmates,Intimate,Layering
14480,109,39,4,1,2,Initmates,Intimate,Layering
14481,1099,42,4,1,0,General,Dresses,Dresses
14482,1008,54,4,1,1,General,Bottoms,Skirts
14483,876,46,5,1,0,General Petite,Tops,Knits
14484,1086,23,4,1,0,General,Dresses,Dresses
14485,1008,39,4,1,0,General,Bottoms,Skirts
14486,109,32,5,1,0,Initmates,Intimate,Layering
14487,826,39,5,1,0,General,Tops,Blouses
14488,909,49,3,0,0,General,Tops,Fine gauge
14489,1080,29,4,1,0,General,Dresses,Dresses
14490,1083,62,5,1,2,General,Dresses,Dresses
14491,826,34,4,1,1,General,Tops,Blouses
14492,1099,52,5,1,1,General,Dresses,Dresses
14493,864,57,5,1,0,General Petite,Tops,Knits
14494,864,42,3,0,0,General Petite,Tops,Knits
14495,909,49,1,0,0,General,Tops,Fine gauge
14496,1080,42,3,0,8,General,Dresses,Dresses
14497,826,31,3,0,3,General,Tops,Blouses
14498,1099,43,2,0,0,General,Dresses,Dresses
14499,1080,29,5,1,1,General,Dresses,Dresses
14500,864,43,2,0,0,General Petite,Tops,Knits
14501,909,53,5,1,1,General,Tops,Fine gauge
14502,1080,30,3,0,0,General,Dresses,Dresses
14503,1080,38,5,1,0,General,Dresses,Dresses
14504,909,50,1,0,5,General,Tops,Fine gauge
14505,1099,35,5,1,12,General,Dresses,Dresses
14506,1086,23,5,1,0,General,Dresses,Dresses
14507,109,70,5,1,0,Initmates,Intimate,Layering
14508,480,41,5,1,2,General,Bottoms,Shorts
14509,864,79,5,1,0,General Petite,Tops,Knits
14510,1099,22,5,1,7,General,Dresses,Dresses
14511,1080,31,4,1,4,General,Dresses,Dresses
14512,1080,47,5,1,2,General,Dresses,Dresses
14513,1008,45,5,1,3,General,Bottoms,Skirts
14514,480,47,5,1,1,General,Bottoms,Shorts
14515,642,67,5,1,1,Initmates,Intimate,Lounge
14516,642,20,5,1,6,Initmates,Intimate,Lounge
14517,40,36,3,1,1,Initmates,Intimate,Intimates
14518,642,40,5,1,1,Initmates,Intimate,Lounge
14519,866,35,3,0,7,General,Tops,Knits
14520,1086,46,5,1,0,General,Dresses,Dresses
14521,40,39,5,1,0,Initmates,Intimate,Intimates
14522,1086,39,2,0,8,General,Dresses,Dresses
14523,866,39,5,1,1,General,Tops,Knits
14524,866,41,4,0,1,General,Tops,Knits
14525,1094,47,4,1,1,General,Dresses,Dresses
14526,1035,30,5,1,0,General,Bottoms,Jeans
14527,876,53,3,0,0,General Petite,Tops,Knits
14528,642,41,5,1,1,Initmates,Intimate,Lounge
14529,1028,53,5,1,1,General,Bottoms,Jeans
14530,1112,53,5,1,1,General Petite,Jackets,Outerwear
14531,866,52,3,0,0,General,Tops,Knits
14532,876,49,5,1,1,General Petite,Tops,Knits
14533,866,23,5,1,0,General,Tops,Knits
14534,40,43,5,1,0,Initmates,Intimate,Intimates
14535,1086,43,2,0,0,General,Dresses,Dresses
14536,1094,50,5,1,0,General,Dresses,Dresses
14537,866,36,3,1,0,General,Tops,Knits
14538,642,28,5,1,4,Initmates,Intimate,Lounge
14539,1162,41,5,1,0,Initmates,Intimate,Lounge
14540,876,55,5,1,1,General Petite,Tops,Knits
14541,876,43,4,1,2,General Petite,Tops,Knits
14542,866,39,3,0,0,General,Tops,Knits
14543,862,23,5,1,0,General,Tops,Knits
14544,564,53,5,1,4,General,Trend,Trend
14545,904,66,5,1,0,General Petite,Tops,Fine gauge
14546,822,26,3,0,1,General Petite,Tops,Blouses
14547,822,37,4,1,4,General Petite,Tops,Blouses
14548,1074,59,5,1,1,General,Dresses,Dresses
14549,862,66,5,1,2,General,Tops,Knits
14550,862,41,5,1,0,General,Tops,Knits
14551,850,31,5,1,1,General,Tops,Blouses
14552,758,61,1,0,0,Initmates,Intimate,Intimates
14553,850,48,5,1,2,General,Tops,Blouses
14554,862,31,5,1,10,General,Tops,Knits
14555,904,23,3,1,2,General Petite,Tops,Fine gauge
14556,850,43,3,0,19,General,Tops,Blouses
14557,822,38,4,1,0,General Petite,Tops,Blouses
14558,850,61,5,1,1,General,Tops,Blouses
14559,850,38,3,1,4,General,Tops,Blouses
14560,740,36,4,1,6,Initmates,Intimate,Swim
14561,904,37,4,0,10,General Petite,Tops,Fine gauge
14562,850,55,4,1,0,General,Tops,Blouses
14563,1074,60,5,1,6,General,Dresses,Dresses
14564,822,60,5,1,4,General Petite,Tops,Blouses
14565,822,25,5,1,0,General Petite,Tops,Blouses
14566,850,53,4,1,3,General,Tops,Blouses
14567,862,50,5,1,0,General,Tops,Knits
14568,929,47,3,1,1,General,Tops,Sweaters
14569,1074,35,5,1,17,General,Dresses,Dresses
14570,441,35,5,1,0,Initmates,Intimate,Swim
14571,850,49,4,1,0,General,Tops,Blouses
14572,850,39,5,1,2,General,Tops,Blouses
14573,822,46,5,1,0,General Petite,Tops,Blouses
14574,850,42,5,1,5,General,Tops,Blouses
14575,850,32,5,1,5,General,Tops,Blouses
14576,862,54,4,1,1,General,Tops,Knits
14577,1033,66,4,1,0,General,Bottoms,Jeans
14578,850,57,4,1,0,General,Tops,Blouses
14579,1074,32,5,1,3,General,Dresses,Dresses
14580,850,48,5,1,3,General Petite,Tops,Blouses
14581,862,28,5,1,1,General,Tops,Knits
14582,850,64,4,1,0,General Petite,Tops,Blouses
14583,850,30,5,1,0,General Petite,Tops,Blouses
14584,862,20,5,1,1,General,Tops,Knits
14585,850,64,5,1,2,General Petite,Tops,Blouses
14586,850,41,5,1,8,General Petite,Tops,Blouses
14587,862,42,5,1,0,General,Tops,Knits
14588,441,53,5,1,0,Initmates,Intimate,Swim
14589,1074,35,5,1,2,General,Dresses,Dresses
14590,975,64,5,1,1,General,Jackets,Jackets
14591,332,29,5,1,0,General,Bottoms,Shorts
14592,1081,35,5,1,20,General,Dresses,Dresses
14593,1081,63,5,1,0,General,Dresses,Dresses
14594,850,39,1,0,3,General Petite,Tops,Blouses
14595,332,60,5,1,0,General,Bottoms,Shorts
14596,960,40,5,1,5,General,Jackets,Jackets
14597,850,45,4,1,10,General Petite,Tops,Blouses
14598,1081,44,3,1,7,General,Dresses,Dresses
14599,1084,40,1,0,11,General,Dresses,Dresses
14600,882,45,3,1,0,General,Tops,Knits
14601,332,57,5,1,0,General,Bottoms,Shorts
14602,1084,40,3,0,1,General,Dresses,Dresses
14603,882,48,2,0,0,General,Tops,Knits
14604,1081,39,5,1,20,General,Dresses,Dresses
14605,850,57,5,1,2,General Petite,Tops,Blouses
14606,1081,27,5,1,0,General,Dresses,Dresses
14607,1098,56,5,1,4,General,Dresses,Dresses
14608,1086,31,2,0,1,General,Dresses,Dresses
14609,850,40,5,1,0,General Petite,Tops,Blouses
14610,882,23,5,1,0,General,Tops,Knits
14611,882,55,5,1,0,General,Tops,Knits
14612,966,35,5,1,3,General,Jackets,Jackets
14613,332,34,4,1,1,General,Bottoms,Shorts
14614,332,37,5,1,0,General,Bottoms,Shorts
14615,1084,46,4,1,0,General,Dresses,Dresses
14616,966,38,5,1,0,General,Jackets,Jackets
14617,1081,69,5,1,1,General,Dresses,Dresses
14618,1081,58,5,1,25,General,Dresses,Dresses
14619,882,65,5,1,0,General,Tops,Knits
14620,850,39,2,0,2,General Petite,Tops,Blouses
14621,966,36,5,1,0,General,Jackets,Jackets
14622,1081,38,5,1,0,General,Dresses,Dresses
14623,882,62,5,1,0,General,Tops,Knits
14624,882,28,4,1,10,General,Tops,Knits
14625,332,33,5,1,0,General,Bottoms,Shorts
14626,882,66,5,1,13,General,Tops,Knits
14627,850,51,5,1,0,General Petite,Tops,Blouses
14628,1081,47,4,1,0,General,Dresses,Dresses
14629,1084,49,4,1,1,General,Dresses,Dresses
14630,850,46,1,0,5,General Petite,Tops,Blouses
14631,82,63,3,1,0,Initmates,Intimate,Lounge
14632,82,70,5,1,0,Initmates,Intimate,Lounge
14633,1081,57,5,1,3,General,Dresses,Dresses
14634,1081,30,5,1,5,General,Dresses,Dresses
14635,1081,46,5,1,0,General,Dresses,Dresses
14636,1084,50,2,1,0,General,Dresses,Dresses
14637,1081,29,4,1,0,General,Dresses,Dresses
14638,1081,38,2,0,0,General,Dresses,Dresses
14639,882,64,5,1,0,General,Tops,Knits
14640,332,39,3,0,3,General,Bottoms,Shorts
14641,332,36,5,1,3,General,Bottoms,Shorts
14642,966,37,4,1,2,General,Jackets,Jackets
14643,332,40,5,1,8,General,Bottoms,Shorts
14644,1081,35,5,1,5,General Petite,Dresses,Dresses
14645,1084,39,2,0,0,General,Dresses,Dresses
14646,332,49,5,1,0,General,Bottoms,Shorts
14647,1084,62,5,1,2,General,Dresses,Dresses
14648,1081,54,5,1,2,General Petite,Dresses,Dresses
14649,1081,33,5,1,1,General Petite,Dresses,Dresses
14650,850,36,5,1,0,General Petite,Tops,Blouses
14651,833,43,4,1,0,General Petite,Tops,Blouses
14652,1081,39,5,1,2,General Petite,Dresses,Dresses
14653,1084,36,4,1,0,General,Dresses,Dresses
14654,1033,29,5,1,7,General Petite,Bottoms,Jeans
14655,1084,34,3,1,3,General,Dresses,Dresses
14656,1081,32,5,1,10,General Petite,Dresses,Dresses
14657,1084,19,2,1,0,General,Dresses,Dresses
14658,1033,39,5,1,0,General Petite,Bottoms,Jeans
14659,1081,47,5,1,1,General Petite,Dresses,Dresses
14660,1081,35,5,1,0,General Petite,Dresses,Dresses
14661,1081,51,4,1,0,General Petite,Dresses,Dresses
14662,863,63,3,1,0,General,Tops,Knits
14663,863,44,5,1,0,General,Tops,Knits
14664,1070,22,5,1,1,General Petite,Bottoms,Pants
14665,832,42,3,1,1,General,Tops,Blouses
14666,1028,40,5,1,1,General,Bottoms,Jeans
14667,863,31,5,1,0,General,Tops,Knits
14668,1072,42,4,1,9,General,Dresses,Dresses
14669,863,61,5,1,0,General,Tops,Knits
14670,1072,49,3,0,12,General,Dresses,Dresses
14671,927,36,5,1,2,General Petite,Tops,Sweaters
14672,828,39,5,1,12,General,Tops,Blouses
14673,1004,41,5,1,0,General Petite,Bottoms,Skirts
14674,927,27,5,1,1,General Petite,Tops,Sweaters
14675,863,55,4,1,0,General,Tops,Knits
14676,868,48,4,1,1,General,Tops,Knits
14677,1072,57,1,0,3,General,Dresses,Dresses
14678,927,37,5,1,7,General Petite,Tops,Sweaters
14679,1004,28,5,1,0,General Petite,Bottoms,Skirts
14680,863,32,5,1,0,General,Tops,Knits
14681,1072,39,5,1,0,General,Dresses,Dresses
14682,828,32,5,1,3,General,Tops,Blouses
14683,1070,33,5,1,19,General Petite,Bottoms,Pants
14684,1004,59,4,1,0,General Petite,Bottoms,Skirts
14685,1070,49,5,1,0,General Petite,Bottoms,Pants
14686,1004,47,5,1,2,General Petite,Bottoms,Skirts
14687,927,59,5,1,2,General Petite,Tops,Sweaters
14688,1004,63,5,1,1,General Petite,Bottoms,Skirts
14689,1004,79,5,1,0,General Petite,Bottoms,Skirts
14690,828,60,5,1,4,General,Tops,Blouses
14691,863,47,5,1,0,General,Tops,Knits
14692,863,33,5,1,0,General,Tops,Knits
14693,863,71,5,1,0,General,Tops,Knits
14694,1004,51,5,1,2,General Petite,Bottoms,Skirts
14695,1004,58,4,1,13,General Petite,Bottoms,Skirts
14696,1072,52,3,0,9,General,Dresses,Dresses
14697,898,47,5,1,0,General,Tops,Fine gauge
14698,1004,50,5,1,0,General Petite,Bottoms,Skirts
14699,1070,32,4,1,1,General Petite,Bottoms,Pants
14700,1072,49,5,1,0,General,Dresses,Dresses
14701,863,33,4,1,0,General,Tops,Knits
14702,868,42,4,1,2,General,Tops,Knits
14703,1072,68,5,1,0,General,Dresses,Dresses
14704,927,54,2,0,2,General Petite,Tops,Sweaters
14705,863,49,5,1,0,General,Tops,Knits
14706,927,46,2,0,0,General Petite,Tops,Sweaters
14707,863,39,3,0,0,General,Tops,Knits
14708,832,51,5,1,1,General,Tops,Blouses
14709,828,44,5,1,0,General,Tops,Blouses
14710,1004,32,5,1,0,General Petite,Bottoms,Skirts
14711,927,44,5,1,14,General Petite,Tops,Sweaters
14712,1004,44,5,1,4,General Petite,Bottoms,Skirts
14713,927,73,4,1,3,General Petite,Tops,Sweaters
14714,927,47,4,1,3,General Petite,Tops,Sweaters
14715,1072,35,1,0,6,General,Dresses,Dresses
14716,832,42,5,1,3,General,Tops,Blouses
14717,1044,48,4,1,14,General,Bottoms,Pants
14718,1095,44,3,0,5,General,Dresses,Dresses
14719,1095,27,5,1,1,General,Dresses,Dresses
14720,1020,63,1,0,12,General,Bottoms,Skirts
14721,818,44,5,1,1,General,Tops,Blouses
14722,1095,27,5,1,1,General,Dresses,Dresses
14723,1020,40,5,1,0,General,Bottoms,Skirts
14724,1095,49,4,1,1,General,Dresses,Dresses
14725,1095,37,2,0,0,General,Dresses,Dresses
14726,1020,66,5,1,7,General,Bottoms,Skirts
14727,1075,51,4,1,3,General Petite,Dresses,Dresses
14728,1095,28,3,0,0,General,Dresses,Dresses
14729,868,32,5,1,0,General,Tops,Knits
14730,1095,42,3,0,1,General,Dresses,Dresses
14731,868,42,5,1,0,General,Tops,Knits
14732,1095,19,4,1,0,General,Dresses,Dresses
14733,868,48,5,1,0,General,Tops,Knits
14734,1095,39,2,0,1,General,Dresses,Dresses
14735,1095,55,3,0,4,General,Dresses,Dresses
14736,868,32,5,1,0,General,Tops,Knits
14737,1095,29,3,1,7,General,Dresses,Dresses
14738,1095,41,1,0,0,General,Dresses,Dresses
14739,349,49,5,1,3,Initmates,Intimate,Intimates
14740,868,32,4,1,0,General,Tops,Knits
14741,1095,22,3,0,2,General,Dresses,Dresses
14742,1095,24,4,1,0,General,Dresses,Dresses
14743,1078,51,3,0,3,General Petite,Dresses,Dresses
14744,1095,21,3,1,10,General Petite,Dresses,Dresses
14745,1095,32,3,0,0,General Petite,Dresses,Dresses
14746,0,26,5,1,0,General,Jackets,Outerwear
14747,1095,35,5,1,3,General Petite,Dresses,Dresses
14748,1095,35,5,1,0,General Petite,Dresses,Dresses
14749,1095,31,5,1,3,General Petite,Dresses,Dresses
14750,818,52,4,1,2,General,Tops,Blouses
14751,818,36,5,1,0,General,Tops,Blouses
14752,1095,45,3,1,14,General Petite,Dresses,Dresses
14753,868,37,5,1,0,General,Tops,Knits
14754,868,52,1,0,0,General,Tops,Knits
14755,1095,40,4,1,0,General Petite,Dresses,Dresses
14756,1095,37,4,1,0,General Petite,Dresses,Dresses
14757,868,64,2,0,0,General,Tops,Knits
14758,868,48,5,1,0,General,Tops,Knits
14759,868,23,4,1,1,General,Tops,Knits
14760,1020,61,5,1,0,General,Bottoms,Skirts
14761,1075,58,4,1,7,General Petite,Dresses,Dresses
14762,868,38,5,1,8,General,Tops,Knits
14763,1078,50,5,1,2,General Petite,Dresses,Dresses
14764,1022,43,5,1,1,General,Bottoms,Jeans
14765,194,33,5,1,0,General Petite,Intimate,Lounge
14766,1094,62,5,1,12,General Petite,Dresses,Dresses
14767,1089,33,1,0,2,General,Dresses,Dresses
14768,1022,60,4,1,2,General,Bottoms,Jeans
14769,194,27,3,0,0,General Petite,Intimate,Lounge
14770,194,25,2,0,1,General Petite,Intimate,Lounge
14771,194,36,5,1,9,General Petite,Intimate,Lounge
14772,860,63,1,0,0,General Petite,Tops,Knits
14773,194,47,5,1,1,General Petite,Intimate,Lounge
14774,1025,39,3,0,2,General,Bottoms,Jeans
14775,194,41,5,1,0,General Petite,Intimate,Lounge
14776,873,64,3,1,1,General Petite,Tops,Knits
14777,1055,34,3,0,1,General Petite,Bottoms,Pants
14778,1089,62,5,1,1,General,Dresses,Dresses
14779,873,36,4,1,0,General Petite,Tops,Knits
14780,194,46,5,1,2,General Petite,Intimate,Lounge
14781,194,33,5,1,0,General Petite,Intimate,Lounge
14782,1089,21,5,1,1,General,Dresses,Dresses
14783,1094,26,5,1,5,General Petite,Dresses,Dresses
14784,1053,57,1,0,0,General Petite,Bottoms,Pants
14785,871,19,4,1,0,General,Tops,Knits
14786,871,29,3,0,0,General,Tops,Knits
14787,1089,45,5,1,1,General,Dresses,Dresses
14788,1022,27,3,1,2,General,Bottoms,Jeans
14789,1089,56,2,0,7,General,Dresses,Dresses
14790,194,43,4,1,0,General Petite,Intimate,Lounge
14791,896,64,1,0,12,General,Tops,Fine gauge
14792,1089,43,4,1,11,General,Dresses,Dresses
14793,1094,23,4,1,8,General Petite,Dresses,Dresses
14794,1094,35,5,1,8,General Petite,Dresses,Dresses
14795,194,61,5,1,0,General Petite,Intimate,Lounge
14796,1094,53,5,1,8,General Petite,Dresses,Dresses
14797,1022,46,2,0,0,General,Bottoms,Jeans
14798,1094,37,5,1,6,General Petite,Dresses,Dresses
14799,1022,27,3,1,2,General,Bottoms,Jeans
14800,1055,39,5,1,8,General Petite,Bottoms,Pants
14801,1022,35,4,1,0,General,Bottoms,Jeans
14802,1094,33,5,1,0,General Petite,Dresses,Dresses
14803,194,52,5,1,0,General Petite,Intimate,Lounge
14804,1089,32,5,1,5,General,Dresses,Dresses
14805,194,32,5,1,0,General Petite,Intimate,Lounge
14806,194,32,5,1,0,General Petite,Intimate,Lounge
14807,873,43,4,1,0,General Petite,Tops,Knits
14808,1094,39,5,1,0,General Petite,Dresses,Dresses
14809,194,39,4,1,0,General Petite,Intimate,Lounge
14810,1089,40,3,1,0,General,Dresses,Dresses
14811,1022,40,5,1,0,General,Bottoms,Jeans
14812,194,40,4,1,0,General Petite,Intimate,Lounge
14813,194,39,5,1,10,General Petite,Intimate,Lounge
14814,1094,44,5,1,2,General Petite,Dresses,Dresses
14815,1094,29,4,1,1,General Petite,Dresses,Dresses
14816,871,61,1,0,7,General,Tops,Knits
14817,194,25,4,1,10,General Petite,Intimate,Lounge
14818,1094,51,5,1,10,General Petite,Dresses,Dresses
14819,862,26,4,1,1,General Petite,Tops,Knits
14820,862,23,5,1,0,General Petite,Tops,Knits
14821,868,53,5,1,17,General,Tops,Knits
14822,994,30,2,0,2,General,Bottoms,Skirts
14823,1103,31,3,0,0,General,Dresses,Dresses
14824,1103,54,5,1,1,General,Dresses,Dresses
14825,1103,41,5,1,7,General,Dresses,Dresses
14826,1110,35,4,0,0,General,Dresses,Dresses
14827,929,30,2,0,2,General,Tops,Sweaters
14828,994,58,3,0,0,General,Bottoms,Skirts
14829,1110,51,5,1,1,General,Dresses,Dresses
14830,868,64,4,1,0,General,Tops,Knits
14831,868,31,5,1,0,General,Tops,Knits
14832,917,66,4,1,0,General,Tops,Fine gauge
14833,868,54,5,1,0,General,Tops,Knits
14834,929,36,2,0,1,General,Tops,Sweaters
14835,929,40,3,1,4,General,Tops,Sweaters
14836,1110,42,2,0,0,General,Dresses,Dresses
14837,1103,38,3,0,0,General,Dresses,Dresses
14838,1103,34,4,1,21,General,Dresses,Dresses
14839,994,19,4,1,1,General,Bottoms,Skirts
14840,929,40,4,1,4,General,Tops,Sweaters
14841,1035,53,3,1,9,General,Bottoms,Jeans
14842,1110,36,5,1,0,General,Dresses,Dresses
14843,868,41,5,1,0,General,Tops,Knits
14844,1110,39,3,1,7,General,Dresses,Dresses
14845,466,23,4,1,0,Initmates,Intimate,Swim
14846,868,41,4,1,6,General Petite,Tops,Knits
14847,868,55,5,1,0,General Petite,Tops,Knits
14848,1110,55,4,1,0,General,Dresses,Dresses
14849,868,57,5,1,0,General Petite,Tops,Knits
14850,1066,37,5,1,0,General,Bottoms,Pants
14851,1103,38,5,1,0,General,Dresses,Dresses
14852,862,30,3,0,1,General,Tops,Knits
14853,940,44,5,1,0,General,Tops,Sweaters
14854,833,42,3,1,0,General,Tops,Blouses
14855,984,41,5,1,0,General,Jackets,Jackets
14856,833,75,2,0,5,General,Tops,Blouses
14857,984,36,5,1,0,General,Jackets,Jackets
14858,984,44,4,1,0,General,Jackets,Jackets
14859,833,47,5,1,0,General,Tops,Blouses
14860,382,23,5,1,2,Initmates,Intimate,Swim
14861,382,32,5,1,0,Initmates,Intimate,Swim
14862,833,56,5,1,1,General,Tops,Blouses
14863,844,37,2,0,2,General,Tops,Blouses
14864,833,39,4,1,1,General,Tops,Blouses
14865,833,39,5,1,9,General,Tops,Blouses
14866,873,46,5,1,0,General,Tops,Knits
14867,984,56,5,1,1,General,Jackets,Jackets
14868,833,39,4,1,2,General,Tops,Blouses
14869,833,20,5,1,0,General,Tops,Blouses
14870,382,33,5,1,0,Initmates,Intimate,Swim
14871,833,53,5,1,0,General,Tops,Blouses
14872,833,42,4,1,5,General,Tops,Blouses
14873,382,35,5,1,5,Initmates,Intimate,Swim
14874,382,30,5,1,0,Initmates,Intimate,Swim
14875,833,67,5,1,14,General,Tops,Blouses
14876,833,35,5,1,0,General,Tops,Blouses
14877,833,42,3,0,42,General,Tops,Blouses
14878,382,32,5,1,1,Initmates,Intimate,Swim
14879,833,37,5,1,0,General,Tops,Blouses
14880,445,33,4,1,3,Initmates,Intimate,Swim
14881,382,37,5,1,0,Initmates,Intimate,Swim
14882,844,66,5,1,9,General,Tops,Blouses
14883,833,31,5,1,0,General,Tops,Blouses
14884,984,39,5,1,0,General,Jackets,Jackets
14885,940,74,3,1,0,General,Tops,Sweaters
14886,833,60,5,1,1,General,Tops,Blouses
14887,833,61,5,1,1,General,Tops,Blouses
14888,382,37,5,1,1,Initmates,Intimate,Swim
14889,833,38,5,1,0,General,Tops,Blouses
14890,833,51,5,1,0,General,Tops,Blouses
14891,940,36,4,1,0,General,Tops,Sweaters
14892,984,27,3,1,0,General,Jackets,Jackets
14893,382,23,5,1,1,Initmates,Intimate,Swim
14894,833,56,1,0,2,General,Tops,Blouses
14895,833,51,5,1,0,General,Tops,Blouses
14896,833,65,5,1,0,General,Tops,Blouses
14897,382,25,5,1,1,Initmates,Intimate,Swim
14898,382,47,4,1,0,Initmates,Intimate,Swim
14899,833,39,4,1,0,General,Tops,Blouses
14900,984,43,5,1,4,General,Jackets,Jackets
14901,833,41,3,0,0,General,Tops,Blouses
14902,833,20,3,0,0,General,Tops,Blouses
14903,984,32,3,1,0,General,Jackets,Jackets
14904,833,34,4,1,0,General,Tops,Blouses
14905,382,19,3,0,2,Initmates,Intimate,Swim
14906,833,44,5,1,4,General,Tops,Blouses
14907,984,47,4,1,1,General,Jackets,Jackets
14908,833,59,5,1,5,General,Tops,Blouses
14909,833,47,5,1,3,General,Tops,Blouses
14910,382,35,5,1,1,Initmates,Intimate,Swim
14911,1117,43,2,0,0,General,Jackets,Outerwear
14912,1098,43,4,1,0,General,Dresses,Dresses
14913,1098,34,3,1,0,General,Dresses,Dresses
14914,1098,33,5,1,2,General,Dresses,Dresses
14915,828,31,5,1,5,General,Tops,Blouses
14916,1094,33,5,1,0,General Petite,Dresses,Dresses
14917,1117,31,5,1,0,General,Jackets,Outerwear
14918,1010,25,5,1,3,General,Bottoms,Skirts
14919,1020,25,5,0,5,General,Bottoms,Skirts
14920,1010,74,3,1,2,General,Bottoms,Skirts
14921,828,65,5,1,15,General,Tops,Blouses
14922,944,39,5,1,1,General,Tops,Sweaters
14923,828,39,4,1,1,General,Tops,Blouses
14924,1117,34,5,1,0,General,Jackets,Outerwear
14925,867,25,3,1,0,General Petite,Tops,Knits
14926,828,22,4,1,0,General,Tops,Blouses
14927,1094,62,5,1,4,General Petite,Dresses,Dresses
14928,1098,40,5,1,0,General,Dresses,Dresses
14929,1084,26,4,1,1,General,Dresses,Dresses
14930,828,33,3,1,0,General,Tops,Blouses
14931,867,28,5,1,1,General Petite,Tops,Knits
14932,1117,24,5,1,0,General,Jackets,Outerwear
14933,1010,28,5,1,0,General,Bottoms,Skirts
14934,1098,38,4,1,1,General,Dresses,Dresses
14935,935,36,4,1,0,General,Tops,Sweaters
14936,1094,45,5,1,3,General,Dresses,Dresses
14937,828,56,5,1,0,General,Tops,Blouses
